Anno;Codice Area;Descrizione Area;Quartiere;Zona;Dimensione Familiare;Numero Famiglie;Zona di prossimità
2021;21;Mulino del Gomito;Navile;Corticella;1;101;CORTICELLA - DOZZA
2021;21;Mulino del Gomito;Navile;Corticella;2;53;CORTICELLA - DOZZA
2021;21;Mulino del Gomito;Navile;Corticella;3 e oltre;61;CORTICELLA - DOZZA
2021;22;La Dozza;Navile;Corticella;1;240;CORTICELLA - DOZZA
2021;22;La Dozza;Navile;Corticella;2;200;CORTICELLA - DOZZA
2021;22;La Dozza;Navile;Corticella;3 e oltre;223;CORTICELLA - DOZZA
2021;26;Pescarola;Navile;Lame;1;976;BERTALIA - NOCE
2021;28;Beverara;Navile;Lame;3 e oltre;885;BEVERARA
2021;29;Marconi-2;Porto - Saragozza;Marconi;3 e oltre;1312;MARCONI
2021;30;Marconi-1;Porto - Saragozza;Marconi;1;907;MALPIGHI
2021;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;1;123;SAFFI
2021;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;3 e oltre;67;SAFFI
2021;32;Scalo Ravone;Porto - Saragozza;Saffi;1;22;SAFFI
2021;32;Scalo Ravone;Porto - Saragozza;Saffi;3 e oltre;14;SAFFI
2021;33;Zanardi;Porto - Saragozza;Saffi;1;2202;SAFFI
2021;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;2;677;SAFFI
2021;37;Battindarno;Borgo Panigale - Reno;Barca;1;2061;BARCA
2021;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;2;1220;SANTA VIOLA
2021;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;3 e oltre;1194;SANTA VIOLA
2021;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;1;160;SAN DONATO NUOVO
2021;43;San Donnino;San Donato - San Vitale;San Donato;1;725;SAN DONATO VECCHIO
2021;43;San Donnino;San Donato - San Vitale;San Donato;3 e oltre;379;SAN DONATO VECCHIO
2021;44;Pilastro;San Donato - San Vitale;San Donato;1;1315;SAN DONATO NUOVO
2021;44;Pilastro;San Donato - San Vitale;San Donato;3 e oltre;900;SAN DONATO NUOVO
2021;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;1;5;SAN DONATO NUOVO
2021;47;Via del Lavoro;San Donato - San Vitale;San Donato;1;2525;SAN DONATO VECCHIO
2021;47;Via del Lavoro;San Donato - San Vitale;San Donato;2;984;SAN DONATO VECCHIO
2021;48;Michelino;San Donato - San Vitale;San Donato;1;1377;SAN DONATO VECCHIO
2021;48;Michelino;San Donato - San Vitale;San Donato;2;614;SAN DONATO VECCHIO
2021;48;Michelino;San Donato - San Vitale;San Donato;3 e oltre;522;SAN DONATO VECCHIO
2021;52;Paderno;Santo Stefano;Colli;3 e oltre;236;OSSERVANZA - PADERNO
2021;53;Galvani-1;Santo Stefano;Galvani;3 e oltre;213;GALVANI
2021;54;Galvani-2;Santo Stefano;Galvani;1;3992;GALVANI
2021;55;Giardini Margherita;Santo Stefano;Murri;3 e oltre;7;MURRI
2021;57;Siepelunga;Santo Stefano;Murri;2;572;MURRI
2021;59;Chiesanuova;Santo Stefano;Murri;2;946;MURRI
2021;60;Irnerio-1;Santo Stefano;Irnerio;1;1572;IRNERIO
2021;60;Irnerio-1;Santo Stefano;Irnerio;2;418;IRNERIO
2021;61;Irnerio-2;Santo Stefano;Irnerio;2;1208;IRNERIO
2021;62;Cirenaica;San Donato - San Vitale;San Vitale;1;3223;CIRENAICA - MASSARENTI - SCANDELLARA
2021;63;Scandellara;San Donato - San Vitale;San Vitale;2;79;CIRENAICA - MASSARENTI - SCANDELLARA
2021;64;Via Larga;San Donato - San Vitale;San Vitale;2;291;CIRENAICA - MASSARENTI - SCANDELLARA
2021;65;Roveri;San Donato - San Vitale;San Vitale;2;66;CROCE DEL BIACCO - ROVERI
2021;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;1;38;CIRENAICA - MASSARENTI - SCANDELLARA
2021;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;3 e oltre;1;CIRENAICA - MASSARENTI - SCANDELLARA
2021;69;Croce del Biacco;San Donato - San Vitale;San Vitale;1;947;CROCE DEL BIACCO - ROVERI
2021;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;2;35;CROCE DEL BIACCO - ROVERI
2021;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;1;3993;SARAGOZZA - SAN LUCA
2021;75;Via del Genio;Porto - Saragozza;Costa Saragozza;1;1;SARAGOZZA - SAN LUCA
2021;77;Malpighi-2;Porto - Saragozza;Malpighi;1;3966;MALPIGHI
2021;77;Malpighi-2;Porto - Saragozza;Malpighi;2;1188;MALPIGHI
2021;77;Malpighi-2;Porto - Saragozza;Malpighi;3 e oltre;1006;MALPIGHI
2021;79;Fossolo;Savena;Mazzini;2;1342;FOSSOLO - DUE MADONNE
2021;80;Due Madonne;Savena;Mazzini;1;636;FOSSOLO - DUE MADONNE
2021;80;Due Madonne;Savena;Mazzini;2;407;FOSSOLO - DUE MADONNE
2021;83;Bitone;Savena;Mazzini;1;3002;PONTEVECCHIO - MAZZINI
2021;84;Cavedone;Savena;Mazzini;1;584;PONTEVECCHIO - MAZZINI
2021;84;Cavedone;Savena;Mazzini;3 e oltre;457;PONTEVECCHIO - MAZZINI
2021;86;Ospedale Bellaria;Savena;Mazzini;2;11;LUNGO SAVENA
2021;86;Ospedale Bellaria;Savena;Mazzini;3 e oltre;10;LUNGO SAVENA
2021;89;Corelli;Savena;San Ruffillo;3 e oltre;1157;LUNGO SAVENA
2021;90;Ponte Savena-La Bastia;Savena;San Ruffillo;2;205;LUNGO SAVENA
2022;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;60;BIRRA - BARGELLINO - LAVINO
2022;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;1;18;BIRRA - BARGELLINO - LAVINO
2022;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;2;59;BIRRA - BARGELLINO - LAVINO
2022;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;1;507;BIRRA - BARGELLINO - LAVINO
2022;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;1;4;BIRRA - BARGELLINO - LAVINO
2022;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;1;738;BORGO PANIGALE
2022;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;2;462;BORGO PANIGALE
2022;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;394;BORGO PANIGALE
2022;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;1;2019;BORGO PANIGALE
2022;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;2;1053;BORGO PANIGALE
2022;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;1;1281;CASTELDEBOLE - PONTELUNGO
2022;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;1;202;BORGO PANIGALE
2022;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;680;CASTELDEBOLE - PONTELUNGO
2022;12;Caserme Rosse-Manifattura;Navile;Bolognina;1;469;CORTICELLA - DOZZA
2022;14;Arcoveggio;Navile;Bolognina;1;3278;BOLOGNINA
2022;14;Arcoveggio;Navile;Bolognina;2;1313;BOLOGNINA
2022;15;Via Ferrarese;Navile;Bolognina;1;3588;BOLOGNINA
2022;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;2;117;BOLOGNINA
2022;17;Piazza dell'Unita';Navile;Bolognina;2;1219;BOLOGNINA
2022;18;San Savino;Navile;Corticella;3 e oltre;1243;CORTICELLA - DOZZA
2022;19;Savena Abbandonato;Navile;Corticella;1;238;CORTICELLA - DOZZA
2022;19;Savena Abbandonato;Navile;Corticella;2;109;CORTICELLA - DOZZA
2022;19;Savena Abbandonato;Navile;Corticella;3 e oltre;125;CORTICELLA - DOZZA
2022;20;Croce Coperta;Navile;Corticella;1;1403;CORTICELLA - DOZZA
2022;20;Croce Coperta;Navile;Corticella;3 e oltre;818;CORTICELLA - DOZZA
2022;21;Mulino del Gomito;Navile;Corticella;2;59;CORTICELLA - DOZZA
2022;22;La Dozza;Navile;Corticella;2;197;CORTICELLA - DOZZA
2022;23;Laghetti del Rosario;Navile;Lame;1;109;BERTALIA - NOCE
2022;23;Laghetti del Rosario;Navile;Lame;3 e oltre;75;BERTALIA - NOCE
2022;24;La Noce;Navile;Lame;1;294;BERTALIA - NOCE
2022;24;La Noce;Navile;Lame;3 e oltre;211;BERTALIA - NOCE
2022;26;Pescarola;Navile;Lame;2;654;BERTALIA - NOCE
2022;27;Lazzaretto;Navile;Lame;3 e oltre;97;BERTALIA - NOCE
2022;29;Marconi-2;Porto - Saragozza;Marconi;2;1544;MARCONI
2022;30;Marconi-1;Porto - Saragozza;Marconi;3 e oltre;234;MALPIGHI
2022;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;1;128;SAFFI
2022;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;2;53;SAFFI
2022;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;3 e oltre;64;SAFFI
2022;33;Zanardi;Porto - Saragozza;Saffi;2;799;SAFFI
2022;34;Velodromo;Porto - Saragozza;Saffi;1;1790;SAFFI
2022;34;Velodromo;Porto - Saragozza;Saffi;3 e oltre;694;SAFFI
2022;37;Battindarno;Borgo Panigale - Reno;Barca;2;1263;BARCA
2022;38;Canale di Reno;Borgo Panigale - Reno;Barca;3 e oltre;862;BARCA
2022;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;3 e oltre;102;SAN DONATO NUOVO
2022;42;Fiera;San Donato - San Vitale;San Donato;2;1;SAN DONATO VECCHIO
2022;43;San Donnino;San Donato - San Vitale;San Donato;3 e oltre;377;SAN DONATO VECCHIO
2022;45;CAAB;San Donato - San Vitale;San Donato;1;89;SAN DONATO NUOVO
2022;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;2;5;SAN DONATO NUOVO
2022;47;Via del Lavoro;San Donato - San Vitale;San Donato;1;2576;SAN DONATO VECCHIO
2022;47;Via del Lavoro;San Donato - San Vitale;San Donato;2;955;SAN DONATO VECCHIO
2022;47;Via del Lavoro;San Donato - San Vitale;San Donato;3 e oltre;931;SAN DONATO VECCHIO
2022;48;Michelino;San Donato - San Vitale;San Donato;1;1409;SAN DONATO VECCHIO
2022;48;Michelino;San Donato - San Vitale;San Donato;2;585;SAN DONATO VECCHIO
2022;48;Michelino;San Donato - San Vitale;San Donato;3 e oltre;526;SAN DONATO VECCHIO
2022;50;Osservanza;Santo Stefano;Colli;1;1157;OSSERVANZA - PADERNO
2022;53;Galvani-1;Santo Stefano;Galvani;1;628;GALVANI
2022;53;Galvani-1;Santo Stefano;Galvani;3 e oltre;207;GALVANI
2022;54;Galvani-2;Santo Stefano;Galvani;2;1350;GALVANI
2022;55;Giardini Margherita;Santo Stefano;Murri;3 e oltre;6;MURRI
2022;56;Mezzofanti;Santo Stefano;Murri;3 e oltre;1021;MURRI
2022;57;Siepelunga;Santo Stefano;Murri;3 e oltre;624;MURRI
2022;58;Dagnini;Santo Stefano;Murri;1;2914;MURRI
2022;60;Irnerio-1;Santo Stefano;Irnerio;1;1556;IRNERIO
2022;60;Irnerio-1;Santo Stefano;Irnerio;2;428;IRNERIO
2022;60;Irnerio-1;Santo Stefano;Irnerio;3 e oltre;363;IRNERIO
2022;61;Irnerio-2;Santo Stefano;Irnerio;1;4289;IRNERIO
2022;61;Irnerio-2;Santo Stefano;Irnerio;2;1199;IRNERIO
2022;62;Cirenaica;San Donato - San Vitale;San Vitale;2;1137;CIRENAICA - MASSARENTI - SCANDELLARA
2022;62;Cirenaica;San Donato - San Vitale;San Vitale;3 e oltre;974;CIRENAICA - MASSARENTI - SCANDELLARA
2022;65;Roveri;San Donato - San Vitale;San Vitale;1;121;CROCE DEL BIACCO - ROVERI
2022;65;Roveri;San Donato - San Vitale;San Vitale;3 e oltre;96;CROCE DEL BIACCO - ROVERI
2022;69;Croce del Biacco;San Donato - San Vitale;San Vitale;2;545;CROCE DEL BIACCO - ROVERI
2022;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;1;1134;SARAGOZZA - SAN LUCA
2022;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;3 e oltre;444;SARAGOZZA - SAN LUCA
2022;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;1;4038;SARAGOZZA - SAN LUCA
2022;75;Via del Genio;Porto - Saragozza;Costa Saragozza;1;3;SARAGOZZA - SAN LUCA
2022;76;San Luca;Porto - Saragozza;Costa Saragozza;1;123;SARAGOZZA - SAN LUCA
2022;78;Malpighi-1;Porto - Saragozza;Malpighi;1;653;MALPIGHI
2022;79;Fossolo;Savena;Mazzini;2;1325;FOSSOLO - DUE MADONNE
2022;80;Due Madonne;Savena;Mazzini;2;406;FOSSOLO - DUE MADONNE
2022;82;Pontevecchio;Savena;Mazzini;1;1757;PONTEVECCHIO - MAZZINI
2022;85;Via Arno;Savena;Mazzini;1;1626;PONTEVECCHIO - MAZZINI
2022;85;Via Arno;Savena;Mazzini;3 e oltre;925;PONTEVECCHIO - MAZZINI
2022;86;Ospedale Bellaria;Savena;Mazzini;1;12;LUNGO SAVENA
2022;86;Ospedale Bellaria;Savena;Mazzini;3 e oltre;11;LUNGO SAVENA
2022;88;Via Toscana;Savena;San Ruffillo;2;1267;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;89;Corelli;Savena;San Ruffillo;1;1935;LUNGO SAVENA
2022;89;Corelli;Savena;San Ruffillo;2;1301;LUNGO SAVENA
2022;89;Corelli;Savena;San Ruffillo;3 e oltre;1168;LUNGO SAVENA
2022;99;non indicata;Senza fissa dimora;Senza fissa dimora;2;7;
2023;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;2;74;BIRRA - BARGELLINO - LAVINO
2023;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;60;BIRRA - BARGELLINO - LAVINO
2023;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;142;BIRRA - BARGELLINO - LAVINO
2023;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;1;19;BIRRA - BARGELLINO - LAVINO
2023;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;10;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;62;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;2;246;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;259;BIRRA - BARGELLINO - LAVINO
2023;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;398;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;2;1043;BORGO PANIGALE
2023;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;1;1319;CASTELDEBOLE - PONTELUNGO
2023;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;2;123;BORGO PANIGALE
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;2;742;CASTELDEBOLE - PONTELUNGO
2023;14;Arcoveggio;Navile;Bolognina;1;3353;BOLOGNINA
2023;14;Arcoveggio;Navile;Bolognina;2;1268;BOLOGNINA
2023;17;Piazza dell'Unita';Navile;Bolognina;1;3359;BOLOGNINA
2023;17;Piazza dell'Unita';Navile;Bolognina;2;1195;BOLOGNINA
2023;17;Piazza dell'Unita';Navile;Bolognina;3 e oltre;1320;BOLOGNINA
2023;18;San Savino;Navile;Corticella;3 e oltre;1252;CORTICELLA - DOZZA
2023;19;Savena Abbandonato;Navile;Corticella;2;109;CORTICELLA - DOZZA
2023;20;Croce Coperta;Navile;Corticella;2;843;CORTICELLA - DOZZA
2023;21;Mulino del Gomito;Navile;Corticella;1;111;CORTICELLA - DOZZA
2023;21;Mulino del Gomito;Navile;Corticella;2;61;CORTICELLA - DOZZA
2023;24;La Noce;Navile;Lame;1;293;BERTALIA - NOCE
2023;24;La Noce;Navile;Lame;3 e oltre;217;BERTALIA - NOCE
2023;25;Tiro A Segno;Navile;Lame;1;46;BERTALIA - NOCE
2023;25;Tiro A Segno;Navile;Lame;3 e oltre;16;BERTALIA - NOCE
2023;29;Marconi-2;Porto - Saragozza;Marconi;2;1504;MARCONI
2023;29;Marconi-2;Porto - Saragozza;Marconi;3 e oltre;1301;MARCONI
2023;30;Marconi-1;Porto - Saragozza;Marconi;3 e oltre;225;MALPIGHI
2023;32;Scalo Ravone;Porto - Saragozza;Saffi;3 e oltre;9;SAFFI
2023;34;Velodromo;Porto - Saragozza;Saffi;2;757;SAFFI
2023;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;3 e oltre;576;SAFFI
2023;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;1;1155;BARCA
2023;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;2;729;BARCA
2023;37;Battindarno;Borgo Panigale - Reno;Barca;2;1273;BARCA
2023;38;Canale di Reno;Borgo Panigale - Reno;Barca;1;1492;BARCA
2023;38;Canale di Reno;Borgo Panigale - Reno;Barca;3 e oltre;840;BARCA
2023;39;Agucchi;Borgo Panigale - Reno;Santa Viola;1;1177;SANTA VIOLA
2023;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;1;175;SAN DONATO NUOVO
2023;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;2;108;SAN DONATO NUOVO
2023;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;3 e oltre;102;SAN DONATO NUOVO
2023;42;Fiera;San Donato - San Vitale;San Donato;1;6;SAN DONATO VECCHIO
2023;43;San Donnino;San Donato - San Vitale;San Donato;3 e oltre;373;SAN DONATO VECCHIO
2023;44;Pilastro;San Donato - San Vitale;San Donato;2;900;SAN DONATO NUOVO
2023;44;Pilastro;San Donato - San Vitale;San Donato;3 e oltre;926;SAN DONATO NUOVO
2023;45;CAAB;San Donato - San Vitale;San Donato;2;38;SAN DONATO NUOVO
2023;47;Via del Lavoro;San Donato - San Vitale;San Donato;1;2589;SAN DONATO VECCHIO
2023;47;Via del Lavoro;San Donato - San Vitale;San Donato;3 e oltre;950;SAN DONATO VECCHIO
2023;48;Michelino;San Donato - San Vitale;San Donato;1;1440;SAN DONATO VECCHIO
2023;48;Michelino;San Donato - San Vitale;San Donato;3 e oltre;525;SAN DONATO VECCHIO
2023;49;Via Mondo;San Donato - San Vitale;San Donato;1;2814;SAN DONATO VECCHIO
2023;49;Via Mondo;San Donato - San Vitale;San Donato;3 e oltre;827;SAN DONATO VECCHIO
2023;51;San Michele in Bosco;Santo Stefano;Colli;3 e oltre;436;OSSERVANZA - PADERNO
2023;52;Paderno;Santo Stefano;Colli;1;310;OSSERVANZA - PADERNO
2023;53;Galvani-1;Santo Stefano;Galvani;2;221;GALVANI
2023;56;Mezzofanti;Santo Stefano;Murri;2;880;MURRI
2023;56;Mezzofanti;Santo Stefano;Murri;3 e oltre;1012;MURRI
2023;57;Siepelunga;Santo Stefano;Murri;2;578;MURRI
2023;59;Chiesanuova;Santo Stefano;Murri;1;2259;MURRI
2023;59;Chiesanuova;Santo Stefano;Murri;2;937;MURRI
2023;60;Irnerio-1;Santo Stefano;Irnerio;2;436;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;3 e oltre;928;IRNERIO
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;2;1097;CIRENAICA - MASSARENTI - SCANDELLARA
2023;63;Scandellara;San Donato - San Vitale;San Vitale;1;236;CIRENAICA - MASSARENTI - SCANDELLARA
2023;65;Roveri;San Donato - San Vitale;San Vitale;2;68;CROCE DEL BIACCO - ROVERI
2023;67;Mengoli;San Donato - San Vitale;San Vitale;2;1277;CIRENAICA - MASSARENTI - SCANDELLARA
2023;68;Guelfa;San Donato - San Vitale;San Vitale;2;879;CIRENAICA - MASSARENTI - SCANDELLARA
2023;69;Croce del Biacco;San Donato - San Vitale;San Vitale;2;539;CROCE DEL BIACCO - ROVERI
2023;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;1;75;CROCE DEL BIACCO - ROVERI
2023;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;3 e oltre;42;CROCE DEL BIACCO - ROVERI
2023;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;2;458;SARAGOZZA - SAN LUCA
2023;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;3 e oltre;440;SARAGOZZA - SAN LUCA
2023;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;2;779;SARAGOZZA - SAN LUCA
2023;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;3 e oltre;823;SARAGOZZA - SAN LUCA
2023;74;Ravone;Porto - Saragozza;Costa Saragozza;1;287;SARAGOZZA - SAN LUCA
2023;75;Via del Genio;Porto - Saragozza;Costa Saragozza;1;4;SARAGOZZA - SAN LUCA
2023;77;Malpighi-2;Porto - Saragozza;Malpighi;2;1185;MALPIGHI
2023;77;Malpighi-2;Porto - Saragozza;Malpighi;3 e oltre;966;MALPIGHI
2023;78;Malpighi-1;Porto - Saragozza;Malpighi;2;208;MALPIGHI
2023;79;Fossolo;Savena;Mazzini;2;1311;FOSSOLO - DUE MADONNE
2023;80;Due Madonne;Savena;Mazzini;2;404;FOSSOLO - DUE MADONNE
2023;80;Due Madonne;Savena;Mazzini;3 e oltre;413;FOSSOLO - DUE MADONNE
2023;81;Lungo Savena;Savena;Mazzini;1;24;FOSSOLO - DUE MADONNE
2023;84;Cavedone;Savena;Mazzini;2;351;PONTEVECCHIO - MAZZINI
2023;86;Ospedale Bellaria;Savena;Mazzini;1;13;LUNGO SAVENA
2023;86;Ospedale Bellaria;Savena;Mazzini;2;11;LUNGO SAVENA
2023;87;Monte Donato;Savena;San Ruffillo;2;177;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2023;88;Via Toscana;Savena;San Ruffillo;2;1261;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2023;88;Via Toscana;Savena;San Ruffillo;3 e oltre;1236;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2023;89;Corelli;Savena;San Ruffillo;3 e oltre;1147;LUNGO SAVENA
2023;90;Ponte Savena-La Bastia;Savena;San Ruffillo;2;203;LUNGO SAVENA
2023;99;non indicata;Senza fissa dimora;Senza fissa dimora;2;12;
2016;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;1;4;BIRRA - BARGELLINO - LAVINO
2016;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;1;699;BORGO PANIGALE
2016;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;2;493;BORGO PANIGALE
2016;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;407;BORGO PANIGALE
2016;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;1;195;BORGO PANIGALE
2016;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;690;CASTELDEBOLE - PONTELUNGO
2016;12;Caserme Rosse-Manifattura;Navile;Bolognina;1;441;CORTICELLA - DOZZA
2016;13;CNR;Navile;Bolognina;1;20;BEVERARA
2016;13;CNR;Navile;Bolognina;2;11;BEVERARA
2016;14;Arcoveggio;Navile;Bolognina;2;1373;BOLOGNINA
2016;15;Via Ferrarese;Navile;Bolognina;3 e oltre;1393;BOLOGNINA
2016;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;1;182;BOLOGNINA
2016;17;Piazza dell'Unita';Navile;Bolognina;1;3180;BOLOGNINA
2016;17;Piazza dell'Unita';Navile;Bolognina;3 e oltre;1316;BOLOGNINA
2016;18;San Savino;Navile;Corticella;3 e oltre;1290;CORTICELLA - DOZZA
2016;19;Savena Abbandonato;Navile;Corticella;1;237;CORTICELLA - DOZZA
2016;19;Savena Abbandonato;Navile;Corticella;2;84;CORTICELLA - DOZZA
2016;20;Croce Coperta;Navile;Corticella;1;1343;CORTICELLA - DOZZA
2016;23;Laghetti del Rosario;Navile;Lame;2;37;BERTALIA - NOCE
2016;23;Laghetti del Rosario;Navile;Lame;3 e oltre;75;BERTALIA - NOCE
2016;24;La Noce;Navile;Lame;1;267;BERTALIA - NOCE
2016;26;Pescarola;Navile;Lame;3 e oltre;624;BERTALIA - NOCE
2016;28;Beverara;Navile;Lame;1;1666;BEVERARA
2016;28;Beverara;Navile;Lame;2;1036;BEVERARA
2016;29;Marconi-2;Porto - Saragozza;Marconi;1;4360;MARCONI
2016;29;Marconi-2;Porto - Saragozza;Marconi;3 e oltre;1332;MARCONI
2016;30;Marconi-1;Porto - Saragozza;Marconi;1;838;MALPIGHI
2016;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;1;91;SAFFI
2016;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;2;53;SAFFI
2016;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;3 e oltre;68;SAFFI
2016;32;Scalo Ravone;Porto - Saragozza;Saffi;1;22;SAFFI
2016;32;Scalo Ravone;Porto - Saragozza;Saffi;2;22;SAFFI
2016;33;Zanardi;Porto - Saragozza;Saffi;2;809;SAFFI
2016;34;Velodromo;Porto - Saragozza;Saffi;3 e oltre;738;SAFFI
2016;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;1;1029;BARCA
2016;37;Battindarno;Borgo Panigale - Reno;Barca;1;2021;BARCA
2016;37;Battindarno;Borgo Panigale - Reno;Barca;2;1381;BARCA
2016;38;Canale di Reno;Borgo Panigale - Reno;Barca;1;1440;BARCA
2016;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;2;94;SAN DONATO NUOVO
2016;42;Fiera;San Donato - San Vitale;San Donato;2;3;SAN DONATO VECCHIO
2016;42;Fiera;San Donato - San Vitale;San Donato;3 e oltre;3;SAN DONATO VECCHIO
2016;43;San Donnino;San Donato - San Vitale;San Donato;1;675;SAN DONATO VECCHIO
2016;43;San Donnino;San Donato - San Vitale;San Donato;3 e oltre;361;SAN DONATO VECCHIO
2016;44;Pilastro;San Donato - San Vitale;San Donato;2;1048;SAN DONATO NUOVO
2016;44;Pilastro;San Donato - San Vitale;San Donato;3 e oltre;907;SAN DONATO NUOVO
2016;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;1;6;SAN DONATO NUOVO
2016;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;2;6;SAN DONATO NUOVO
2016;48;Michelino;San Donato - San Vitale;San Donato;1;1399;SAN DONATO VECCHIO
2016;48;Michelino;San Donato - San Vitale;San Donato;3 e oltre;558;SAN DONATO VECCHIO
2016;49;Via Mondo;San Donato - San Vitale;San Donato;3 e oltre;903;SAN DONATO VECCHIO
2016;50;Osservanza;Santo Stefano;Colli;1;1035;OSSERVANZA - PADERNO
2016;50;Osservanza;Santo Stefano;Colli;2;514;OSSERVANZA - PADERNO
2016;51;San Michele in Bosco;Santo Stefano;Colli;2;273;OSSERVANZA - PADERNO
2016;51;San Michele in Bosco;Santo Stefano;Colli;3 e oltre;454;OSSERVANZA - PADERNO
2016;52;Paderno;Santo Stefano;Colli;1;284;OSSERVANZA - PADERNO
2016;52;Paderno;Santo Stefano;Colli;2;157;OSSERVANZA - PADERNO
2016;53;Galvani-1;Santo Stefano;Galvani;2;196;GALVANI
2016;54;Galvani-2;Santo Stefano;Galvani;1;3892;GALVANI
