Sezione censimento (2011);Anno di riferimento;Nome quartiere;Nome zona;Nome area;Numero unità locali;Numero addetti (dipendenti e indipendenti);Numero addetti istituzioni pubbliche;Numero studenti
1399;2017;Santo Stefano;Murri;SIEPELUNGA;1;1;;
1403;2017;Santo Stefano;Murri;SIEPELUNGA;42;78;;
1405;2017;Santo Stefano;Murri;SIEPELUNGA;4;5;;
1415;2017;Santo Stefano;Murri;CHIESANUOVA;3;4;;
1417;2017;Santo Stefano;Murri;CHIESANUOVA;1;0;;
1418;2017;Santo Stefano;Murri;CHIESANUOVA;32;52;;
1425;2017;Santo Stefano;Murri;CHIESANUOVA;24;50;;
1427;2017;Santo Stefano;Murri;CHIESANUOVA;16;22;;
1431;2017;Santo Stefano;Murri;CHIESANUOVA;7;7;;
1433;2017;Santo Stefano;Murri;CHIESANUOVA;6;6;17;
1436;2017;Santo Stefano;Murri;CHIESANUOVA;4;4;;
1437;2017;Santo Stefano;Murri;CHIESANUOVA;11;11;;
1439;2017;Santo Stefano;Murri;CHIESANUOVA;5;7;;
1441;2017;Santo Stefano;Murri;CHIESANUOVA;45;61;;
1446;2017;Santo Stefano;Murri;CHIESANUOVA;25;61;;
1448;2017;Santo Stefano;Irnerio;IRNERIO-2;54;450;125;
1451;2017;Santo Stefano;Irnerio;IRNERIO-2;11;28;;
1453;2017;Santo Stefano;Irnerio;IRNERIO-2;15;261;;
1455;2017;Santo Stefano;Irnerio;IRNERIO-2;11;202;;
1457;2017;Santo Stefano;Irnerio;IRNERIO-2;1;2;;
1473;2017;Santo Stefano;Irnerio;IRNERIO-2;24;112;;
1474;2017;Santo Stefano;Irnerio;IRNERIO-2;24;28;;
1475;2017;Santo Stefano;Irnerio;IRNERIO-2;16;36;;
1476;2017;Santo Stefano;Irnerio;IRNERIO-2;43;101;;
1477;2017;Santo Stefano;Irnerio;IRNERIO-2;20;35;;
1478;2017;Santo Stefano;Irnerio;IRNERIO-2;8;18;;
1479;2017;Santo Stefano;Irnerio;IRNERIO-2;16;21;;
1482;2017;Santo Stefano;Irnerio;IRNERIO-2;26;57;;
1484;2017;Santo Stefano;Irnerio;IRNERIO-2;11;18;378;
1486;2017;Santo Stefano;Irnerio;IRNERIO-1;62;285;;
1488;2017;Santo Stefano;Irnerio;IRNERIO-1;9;14;;
1492;2017;Santo Stefano;Irnerio;IRNERIO-1;18;28;;
1493;2017;Santo Stefano;Irnerio;IRNERIO-1;44;124;;
1494;2017;Santo Stefano;Irnerio;IRNERIO-1;16;34;;
1497;2017;Santo Stefano;Irnerio;IRNERIO-1;49;261;15;
1501;2017;Santo Stefano;Irnerio;IRNERIO-2;19;42;;
1503;2017;Santo Stefano;Irnerio;IRNERIO-2;16;63;;
1504;2017;Santo Stefano;Irnerio;IRNERIO-2;1;3;;
1509;2017;Santo Stefano;Irnerio;IRNERIO-1;2;15;;
1512;2017;Santo Stefano;Irnerio;IRNERIO-1;17;20;;
